lane,strategy,contract,arm,track,caseId,obligation,partitionContext,semanticInputKey,inputAccepted,businessObserved,effect,authority,verdict,failure,auditPath,limit
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-26,POSTTRAN-OBL-008,"[""reject_100""]",090cf1b645b422a88d21eacab1f74266f02e6d92ca31c1293131965dde0da6ad,accepted_to_invocation,True,account_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-jtnch0qo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-26,POSTTRAN-OBL-007,"[""reject_100""]",090cf1b645b422a88d21eacab1f74266f02e6d92ca31c1293131965dde0da6ad,accepted_to_invocation,True,category_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-jtnch0qo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-26,POSTTRAN-OBL-004,"[""reject_100""]",090cf1b645b422a88d21eacab1f74266f02e6d92ca31c1293131965dde0da6ad,accepted_to_invocation,True,xref_unchanged,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-jtnch0qo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-26,POSTTRAN-OBL-006,"[""reject_100""]",090cf1b645b422a88d21eacab1f74266f02e6d92ca31c1293131965dde0da6ad,accepted_to_invocation,True,return_code,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-jtnch0qo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-003,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-009,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-004,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-005,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-006,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-008,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,account_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-007,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,category_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-004,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,xref_unchanged,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-27,POSTTRAN-OBL-006,"[""reject_100""]",c4fb9f3e71c2d349b563e933f773f0bfeac6a95514f26a4b2266e3918aec7dae,accepted_to_invocation,True,return_code,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-ti46fhl1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-003,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-009,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-004,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-005,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-006,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-008,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,account_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-007,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,category_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
official,T2,E2-1,few-shot,posting,T2-E2-1-E2-1-POST-postDailyTransactions-seed104729-positive-30,POSTTRAN-OBL-004,"[""reject_100""]",ee9f60a1b83ec91120a5e00162519fa7454cf7dcab8a8aea6ebce03c6586b15d,accepted_to_invocation,True,xref_unchanged,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/posting-0q7sdxu1/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""No internal effect-order or I/O-failure assertion"", ""ASCII signed DISPLAY qualified; overflow unqualified; processing timestamp/filler excluded; TCATBAL filler 28:50 excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
